id,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit,order_year,order_month,order_day,order_day_of_week,is_weekend,shipping_duration,unit_price,price_cluster
7817,Second Class,Home Office,North Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 193,35.88,6,0.0,17.5812,2016,10,21,4,0,5,5.98,1
7843,Second Class,Consumer,Arlington,Virginia,South,Office Supplies,Paper,Xerox 232,71.28,11,0.0,34.2144,2014,4,19,5,1,4,6.48,1
7845,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,Paper,Xerox 1988,154.9,5,0.0,69.705,2015,9,27,6,1,5,30.98,0
7851,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2,0.2,2.9568,2014,12,9,1,0,6,4.224,1
7853,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 1949,9.96,2,0.0,4.8804,2015,12,25,4,0,4,4.98,1
7859,First Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1948,39.96,4,0.0,17.982,2014,5,30,4,0,2,9.99,1
7864,Second Class,Consumer,Mesa,Arizona,West,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048,2015,7,14,1,0,5,4.624,1
7867,Second Class,Home Office,Salt Lake City,Utah,West,Office Supplies,Paper,Xerox 1888,166.44,3,0.0,79.8912,2014,11,19,2,0,5,55.48,2
7868,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0.0,6.1548,2016,5,27,4,0,6,6.69,1
7873,Standard Class,Home Office,Lake Forest,California,West,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,2016,10,3,0,0,4,4.28,1
7874,Standard Class,Home Office,Lake Forest,California,West,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,2016,10,3,0,0,4,48.91,2
7875,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752,2017,9,9,5,1,6,5.184,1
7883,Second Class,Consumer,Thornton,Colorado,West,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,0.2,3.741,2017,12,3,6,1,3,5.16,1
7888,Standard Class,Consumer,Davis,California,West,Office Supplies,Paper,Xerox 1931,32.4,5,0.0,15.552,2016,8,16,1,0,6,6.4799999999999995,1
7892,Standard Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,Paper,Xerox 1906,106.32,3,0.0,49.9704,2016,12,25,6,1,4,35.44,0
7896,Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,Paper,Xerox 1908,447.84,8,0.0,219.4416,2017,6,21,2,0,4,55.98,2
7904,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824,2015,11,7,5,1,6,38.32,2
7932,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Paper,Xerox 1909,105.52,5,0.2,34.294,2016,7,15,4,0,5,21.104,0
7935,Standard Class,Corporate,Brentwood,California,West,Office Supplies,Paper,Xerox 1962,8.56,2,0.0,3.852,2017,8,17,3,0,7,4.28,1
7964,Second Class,Corporate,Miramar,Florida,South,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,2017,11,18,5,1,5,5.184,1
7965,Second Class,Corporate,Miramar,Florida,South,Office Supplies,Paper,Xerox 211,41.472,8,0.2,14.5152,2017,11,18,5,1,5,5.184,1
7966,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,2015,3,23,0,0,7,8.34,1
7972,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,2015,8,16,6,1,4,5.184,1
7976,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 199,10.272,3,0.2,3.21,2015,8,16,6,1,4,3.424,1
7980,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.5512,2014,1,3,4,0,4,8.224,1
8008,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,2015,11,17,1,0,7,35.44,0
8010,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528,2014,3,17,0,0,3,21.104,0
8020,First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,2017,11,2,3,0,3,5.88,1
8031,Standard Class,Consumer,Amarillo,Texas,Central,Office Supplies,Paper,Xerox 212,25.92,5,0.2,9.072,2016,1,7,3,0,4,5.184,1
8032,First Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1884,47.952,3,0.2,16.1838,2015,6,25,3,0,3,15.984,0
8047,Second Class,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,3,0.2,5.2884,2017,11,3,4,0,3,5.4239999999999995,1
8060,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Paper,Xerox 1881,61.4,5,0.0,28.858,2015,9,20,6,1,6,12.28,1
8064,First Class,Consumer,Rochester,New York,East,Office Supplies,Paper,Xerox 23,12.96,2,0.0,6.2208,2016,11,7,0,0,2,6.48,1
8081,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,2015,10,26,0,0,6,43.967999999999996,2
8094,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0.0,12.052,2017,7,27,3,0,5,6.55,1
8095,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.2208,2017,7,27,3,0,5,6.48,1
8098,Standard Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,Paper,Xerox 1953,4.28,1,0.0,1.926,2017,12,28,3,0,4,4.28,1
8117,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1919,204.95,5,0.0,100.4255,2017,6,30,4,0,5,40.989999999999995,2
8130,First Class,Corporate,Riverside,California,West,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604,2014,7,20,6,1,3,5.98,1
8134,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148,2015,2,16,0,0,5,12.280000000000001,1
8140,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 196,18.496,4,0.2,6.7048,2016,7,18,0,0,4,4.624,1
8147,Standard Class,Consumer,Salem,Virginia,South,Office Supplies,Paper,Easy-staple paper,49.12,4,0.0,23.0864,2017,6,9,4,0,5,12.28,1
8152,First Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1898,20.04,3,0.0,9.6192,2017,3,23,3,0,2,6.68,1
8155,Standard Class,Consumer,Middletown,Connecticut,East,Office Supplies,Paper,Xerox 1988,61.96,2,0.0,27.882,2017,3,20,0,0,4,30.98,0
8158,Standard Class,Corporate,Odessa,Texas,Central,Office Supplies,Paper,Xerox 1959,16.032,3,0.2,5.6112,2017,12,26,1,0,6,5.344,1
8175,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1943,156.512,4,0.2,52.8228,2016,1,30,5,1,5,39.128,2
8184,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1909,63.312,3,0.2,20.5764,2017,7,23,6,1,4,21.104,0
8187,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",62.82,9,0.0,29.5254,2016,12,10,5,1,6,6.98,1
8188,Second Class,Consumer,Rockville,Maryland,East,Office Supplies,Paper,Xerox 202,19.44,3,0.0,9.3312,2015,10,2,4,0,3,6.48,1
8190,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1905,38.88,6,0.0,18.6624,2017,11,17,4,0,4,6.48,1
8195,Second Class,Corporate,Santa Barbara,California,West,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904,2015,12,6,6,1,5,4.48,1
8198,Standard Class,Consumer,Knoxville,Tennessee,South,Office Supplies,Paper,Xerox 220,15.552,3,0.2,5.4432,2017,9,5,1,0,4,5.184,1
8214,Standard Class,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.799,2015,9,25,4,0,7,10.48,1
8223,Standard Class,Corporate,Pasadena,California,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.646,2016,6,12,6,1,4,30.98,0
8224,Standard Class,Corporate,Pasadena,California,West,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208,2016,6,12,6,1,4,6.48,1
8225,Second Class,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1939,189.7,10,0.0,91.056,2017,11,1,2,0,3,18.97,0
8226,Second Class,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.0851,2017,11,1,2,0,3,40.99,2
8238,Same Day,Consumer,Jacksonville,Florida,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1,0.2,2.502,2017,10,20,4,0,0,6.672,1
8254,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1937,192.16,4,0.0,92.2368,2017,8,12,5,1,7,48.04,2
8259,Same Day,Home Office,Roseville,Michigan,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0.0,180.7659,2016,6,26,6,1,0,40.99,2
8262,Standard Class,Home Office,Fayetteville,Arkansas,South,Office Supplies,Paper,Xerox 1958,19.44,3,0.0,9.3312,2016,12,15,3,0,4,6.48,1
8275,Standard Class,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,0.2,15.6078,2015,6,26,4,0,4,4.784,1
8286,Standard Class,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 229,31.104,6,0.2,10.8864,2014,8,12,1,0,4,5.184,1
8305,Standard Class,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Paper,Xerox 202,32.4,5,0.0,15.552,2016,8,11,3,0,5,6.4799999999999995,1
8316,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Paper,Xerox 195,16.032,3,0.2,5.6112,2014,7,12,5,1,4,5.344,1
8323,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585,2016,11,19,5,1,6,8.95,1
8328,Standard Class,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 1886,143.7,3,0.0,68.976,2017,10,6,4,0,5,47.9,2
8329,Standard Class,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 217,6.48,1,0.0,3.1104,2017,10,6,4,0,5,6.48,1
8333,First Class,Consumer,Andover,Massachusetts,East,Office Supplies,Paper,Xerox 193,17.94,3,0.0,8.7906,2016,3,9,2,0,3,5.98,1
8337,Standard Class,Corporate,Decatur,Alabama,South,Office Supplies,Paper,Xerox 1983,23.92,4,0.0,11.7208,2014,12,27,5,1,7,5.98,1
8340,Standard Class,Consumer,Chesapeake,Virginia,South,Office Supplies,Paper,Xerox 192,32.4,5,0.0,15.552,2014,11,14,4,0,6,6.4799999999999995,1
8350,Standard Class,Corporate,Lawrence,Massachusetts,East,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,0.0,3.1104,2015,4,30,3,0,4,6.48,1
8367,Second Class,Corporate,Santa Clara,California,West,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0.0,9.6632,2014,9,7,6,1,5,10.28,1
8378,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376,2015,11,12,3,0,6,5.184,1
8380,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,3.405,2014,9,9,1,0,5,3.632,1
8384,First Class,Home Office,Shelton,Connecticut,East,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128,2016,11,26,5,1,2,6.68,1
8390,First Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,2017,12,4,0,0,2,5.88,1
8396,Same Day,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,Xerox 1913,310.688,7,0.2,108.7408,2014,6,30,0,0,0,44.384,2
8402,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 188,22.68,2,0.0,11.1132,2015,12,5,5,1,4,11.34,1
8403,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,2016,2,1,0,0,6,26.38,0
8413,Standard Class,Corporate,Arlington,Texas,Central,Office Supplies,Paper,Xerox 214,51.84,10,0.2,18.144,2016,12,17,5,1,4,5.184,1
8415,Standard Class,Home Office,Marion,Iowa,Central,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,2017,4,6,3,0,6,35.44,0
8433,Second Class,Corporate,Corpus Christi,Texas,Central,Office Supplies,Paper,Xerox 1900,6.848,2,0.2,2.14,2014,9,14,6,1,4,3.424,1
8440,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,0.2,3.4398,2016,12,8,3,0,4,3.528,1
8441,Standard Class,Consumer,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1883,84.416,4,0.2,27.4352,2017,5,6,5,1,4,21.104,0
8449,First Class,Corporate,Cranston,Rhode Island,East,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,0.0,21.2856,2017,10,23,0,0,1,5.43,1
8475,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,2017,4,9,6,1,5,32.792,0
8476,Standard Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,Xerox 1882,44.784,1,0.2,16.2342,2017,10,27,4,0,5,44.784,2
8479,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0.0,8.991,2016,3,12,5,1,4,9.99,1
8485,Standard Class,Home Office,Fresno,California,West,Office Supplies,Paper,Xerox 1982,45.68,2,0.0,21.0128,2017,3,27,0,0,4,22.84,0
8486,Standard Class,Home Office,Fresno,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,2017,3,27,0,0,4,55.48,2
8487,Standard Class,Home Office,Fresno,California,West,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,0.0,5.97,2017,3,27,0,0,4,3.98,1
8492,Standard Class,Consumer,Lubbock,Texas,Central,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736,8,0.2,20.4984,2015,10,23,4,0,5,7.592,1
8500,Second Class,Consumer,Yonkers,New York,East,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,2014,3,5,2,0,3,48.91,2
8503,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.2208,2014,2,20,3,0,4,6.48,1
8513,Standard Class,Corporate,Orlando,Florida,South,Office Supplies,Paper,Xerox 227,20.736,4,0.2,7.2576,2017,6,5,0,0,4,5.184,1
8523,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93,2017,9,21,3,0,4,7.9799999999999995,1
8530,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,2016,11,30,2,0,6,8.34,1
8531,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.3296,2016,11,30,2,0,6,6.88,1
8537,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 200,25.92,5,0.2,9.072,2015,6,7,6,1,4,5.184,1
8566,First Class,Consumer,The Colony,Texas,Central,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,2016,11,17,3,0,1,3.808,1
8567,First Class,Consumer,Troy,Ohio,East,Office Supplies,Paper,Xerox 227,31.104,6,0.2,10.8864,2016,11,10,3,0,2,5.184,1
8571,Same Day,Home Office,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1962,10.272,3,0.2,3.21,2016,4,3,6,1,0,3.424,1
8573,First Class,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.5432,2015,10,20,1,0,2,12.28,1
8581,Second Class,Corporate,San Marcos,Texas,Central,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,2014,5,20,1,0,2,5.184,1
8596,First Class,Corporate,Arlington,Virginia,South,Office Supplies,Paper,Easy-staple paper,35.44,1,0.0,16.6568,2014,5,5,0,0,2,35.44,0
8599,Standard Class,Corporate,Fresno,California,West,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,2014,11,26,2,0,5,4.9799999999999995,1
8616,Standard Class,Consumer,Edmonds,Washington,West,Office Supplies,Paper,Xerox 1945,81.98,2,0.0,40.1702,2016,9,10,5,1,4,40.99,2
8625,Standard Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,2015,12,8,1,0,4,5.232,1
8656,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,2014,9,13,5,1,0,48.94,2
8659,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223,2016,9,3,5,1,5,5.16,1
8663,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1964,127.904,7,0.2,41.5688,2015,5,12,1,0,5,18.272,0
8669,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Easy-staple paper,17.12,4,0.0,7.704,2015,12,20,6,1,5,4.28,1
8688,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",12.48,2,0.0,5.616,2016,6,26,6,1,0,6.24,1
8694,Second Class,Home Office,Grand Rapids,Michigan,Central,Office Supplies,Paper,Xerox 1993,19.44,3,0.0,9.5256,2014,8,23,5,1,5,6.48,1
8702,Standard Class,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,2017,6,15,3,0,5,18.272,0
8719,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376,2016,6,12,6,1,4,5.184,1
8723,Second Class,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 1898,37.408,7,0.2,13.0928,2016,12,29,3,0,2,5.344,1
8724,Second Class,Home Office,Miami,Florida,South,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,6,0.2,8.8704,2016,12,29,3,0,2,4.224,1
8732,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,9.3312,2017,6,27,1,0,2,6.48,1
8745,Second Class,Home Office,Cambridge,Massachusetts,East,Office Supplies,Paper,Xerox 1936,59.94,3,0.0,28.1718,2015,11,22,6,1,3,19.98,0
8751,Standard Class,Home Office,Tallahassee,Florida,South,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,0.2,31.4712,2016,5,5,3,0,4,23.312,0
8757,Standard Class,Corporate,Columbia,Maryland,East,Office Supplies,Paper,Xerox 216,51.84,8,0.0,24.8832,2016,7,22,4,0,4,6.48,1
8772,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.235,2017,9,14,3,0,3,24.784000000000002,0
8777,First Class,Corporate,Huntsville,Texas,Central,Office Supplies,Paper,Xerox 201,41.472,8,0.2,14.5152,2016,7,2,5,1,1,5.184,1
8786,Standard Class,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 230,15.552,3,0.2,5.4432,2017,5,28,6,1,5,5.184,1
8796,Standard Class,Consumer,Orem,Utah,West,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.2208,2016,7,7,3,0,6,6.48,1
8800,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1959,10.688,2,0.2,3.7408,2017,11,23,3,0,4,5.344,1
8810,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,2017,5,30,1,0,5,9.38,1
8815,Second Class,Consumer,Wilmington,Delaware,East,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,6,0.0,20.727,2015,11,23,0,0,2,7.3500000000000005,1
8818,Second Class,Consumer,Wilmington,Delaware,East,Office Supplies,Paper,Xerox 226,38.88,6,0.0,18.6624,2015,11,23,0,0,2,6.48,1
8819,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432,2015,11,28,5,1,4,83.88,3
8823,Standard Class,Consumer,Orlando,Florida,South,Office Supplies,Paper,Xerox 1923,10.688,2,0.2,3.7408,2017,11,3,4,0,4,5.344,1
8826,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1898,26.72,5,0.2,9.352,2014,4,2,2,0,4,5.343999999999999,1
8827,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1947,33.488,7,0.2,10.465,2014,4,2,2,0,4,4.784,1
8828,Standard Class,Corporate,Saint Charles,Missouri,Central,Office Supplies,Paper,Xerox 1981,10.56,2,0.0,4.752,2015,6,5,4,0,4,5.28,1
8846,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692,2017,12,18,0,0,5,18.272,0
8851,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,2015,7,2,3,0,2,4.696,1
8852,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 197,123.92,4,0.0,55.764,2014,10,8,2,0,5,30.98,0
8864,Standard Class,Home Office,Paterson,New Jersey,East,Office Supplies,Paper,Xerox 208,38.88,6,0.0,18.6624,2015,9,11,4,0,7,6.48,1
8879,First Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0.0,92.5056,2015,3,23,0,0,2,17.52,0
8883,Standard Class,Corporate,Durham,North Carolina,South,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3,0.2,4.485,2017,10,20,4,0,5,4.784,1
8897,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,2016,8,15,0,0,7,9.38,1
8901,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048,2016,5,31,1,0,4,4.624,1
8903,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,2016,5,31,1,0,4,5.184,1
8906,Same Day,Home Office,New York City,New York,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,0.0,33.777,2016,7,1,4,0,0,8.34,1
8908,Standard Class,Corporate,Moreno Valley,California,West,Office Supplies,Paper,Xerox 1991,182.72,8,0.0,84.0512,2015,1,26,0,0,6,22.84,0
8917,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824,2016,5,9,0,0,4,38.32,2
8934,Same Day,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96,2017,8,27,6,1,0,4.224,1
8944,First Class,Home Office,San Francisco,California,West,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,2014,12,7,6,1,1,54.96,2
8946,Standard Class,Corporate,New Bedford,Massachusetts,East,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,2017,12,24,6,1,4,6.48,1
8955,Standard Class,Corporate,San Diego,California,West,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,2014,9,20,5,1,4,4.28,1
8974,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008,2017,11,23,3,0,3,5.183999999999999,1
8975,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,2017,11,23,3,0,3,39.152,2
8994,First Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,2014,8,15,4,0,2,18.272,0
8997,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376,2017,3,20,0,0,0,28.352,0
8998,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774,2017,3,20,0,0,0,39.152,2
9002,Standard Class,Corporate,Sandy Springs,Georgia,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628,2014,12,2,1,0,7,5.08,1
9009,Standard Class,Consumer,Fairfield,Ohio,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925,2017,7,12,2,0,6,3.816,1
9017,Second Class,Consumer,Pocatello,Idaho,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,2016,3,26,5,1,2,5.88,1
9036,First Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416,2015,4,7,1,0,3,6.48,1
